	Beam Energy [GeV]	-t [GeV**2]	dsigma/dt [nb/GeV**2]
36058	8.795180722891565	1.831445704819277	0.0013223130808666737
36059	8.843373493975903	1.831445704819277	0.0013274189900332575
36060	8.891566265060241	1.831445704819277	0.0013325248991998412
36061	8.93975903614458	1.831445704819277	0.001337630808366425
36062	8.987951807228916	1.831445704819277	0.0013427367175330085
36063	9.036144578313253	1.831445704819277	0.0013401304600402274
36064	9.08433734939759	1.831445704819277	0.0013410008673591877
36065	9.132530120481928	1.831445704819277	0.0013487943882262027
36066	9.180722891566266	1.831445704819277	0.0013565879090932174
36067	9.228915662650603	1.831445704819277	0.0013643814299602326
36068	9.27710843373494	1.831445704819277	0.0013721749508272475
36069	9.325301204819278	1.831445704819277	0.0013799684716942623
36070	9.373493975903614	1.831445704819277	0.001387761992561277
36071	9.421686746987952	1.831445704819277	0.0013955555134282922
36072	9.46987951807229	1.831445704819277	0.0014033490342953074
36073	9.518072289156628	1.831445704819277	0.0014111425551623221
36074	9.566265060240964	1.831445704819277	0.0014189360760293369
36075	9.614457831325302	1.831445704819277	0.001426729596896352
36076	9.662650602409638	1.831445704819277	0.0014345231177633668
36077	9.710843373493976	1.831445704819277	0.0014423166386303818
36078	9.759036144578314	1.831445704819277	0.0014501101594973967
36079	9.807228915662652	1.831445704819277	0.001457903680364412
36080	9.855421686746988	1.831445704819277	0.0014656972012314267
36081	9.903614457831326	1.831445704819277	0.0014734907220984414
36082	9.951807228915662	1.831445704819277	0.0014812842429654562
36083	10.0	1.831445704819277	0.0014890777638324713
36084	10.048192771084338	1.831445704819277	0.001483977269027899
36085	10.096385542168676	1.831445704819277	0.0014788767742233266
36086	10.144578313253012	1.831445704819277	0.0014737762794187544
36087	10.19277108433735	1.831445704819277	0.0014686757846141818
36088	10.240963855421686	1.831445704819277	0.0014635752898096098
36089	10.289156626506024	1.831445704819277	0.0014584747950050375
36090	10.337349397590362	1.831445704819277	0.001453374300200465
36091	10.3855421686747	1.831445704819277	0.0014482738053958927
36092	10.433734939759036	1.831445704819277	0.0014431733105913207
36093	10.481927710843374	1.831445704819277	0.0014380728157867484
36094	10.53012048192771	1.831445704819277	0.001432972320982176
36095	10.578313253012048	1.831445704819277	0.0014278718261776036
36096	10.626506024096386	1.831445704819277	0.0014227713313730312
36097	10.674698795180724	1.831445704819277	0.0014176708365684588
36098	10.72289156626506	1.831445704819277	0.0014125703417638867
36099	10.771084337349397	1.831445704819277	0.0014074698469593147
36100	10.819277108433734	1.831445704819277	0.001402369352154742
36101	10.867469879518072	1.831445704819277	0.00139726885735017
36102	10.91566265060241	1.831445704819277	0.0013921683625455973
36103	10.963855421686748	1.831445704819277	0.0013870678677410252
36104	11.012048192771084	1.831445704819277	0.0013819673729364528
36105	11.06024096385542	1.831445704819277	0.0013768668781318808
36106	11.108433734939759	1.831445704819277	0.0013717663833273084
36107	11.156626506024097	1.831445704819277	0.001366665888522736
36108	11.204819277108435	1.831445704819277	0.0013615653937181635
36109	11.253012048192772	1.831445704819277	0.0013564648989135913
36110	11.301204819277109	1.831445704819277	0.0013513644041090191
36111	11.349397590361445	1.831445704819277	0.001346263909304447
36112	11.397590361445783	1.831445704819277	0.0013427930342268107
36113	11.44578313253012	1.831445704819277	0.0013466637007296545
36114	11.493975903614459	1.831445704819277	0.0013505343672324983
36115	11.542168674698797	1.831445704819277	0.0013544050337353417
36116	11.590361445783133	1.831445704819277	0.0013582757002381853
36117	11.638554216867469	1.831445704819277	0.0013621463667410287
36118	11.686746987951807	1.831445704819277	0.0013660170332438725
36119	11.734939759036145	1.831445704819277	0.001369887699746716
36120	11.783132530120483	1.831445704819277	0.0013737583662495596
36121	11.83132530120482	1.831445704819277	0.0013776290327524032
36122	11.879518072289157	1.831445704819277	0.001381499699255247
36123	11.927710843373493	1.831445704819277	0.0013853703657580904
36124	11.975903614457831	1.831445704819277	0.0013892410322609342
36125	12.024096385542169	1.831445704819277	0.0013892732528684912
36126	12.072289156626507	1.831445704819277	0.0013854670275807615
36127	12.120481927710845	1.831445704819277	0.001381660802293032
36128	12.168674698795181	1.831445704819277	0.0013778545770053024
36129	12.216867469879517	1.831445704819277	0.0013740483517175727
36130	12.265060240963855	1.831445704819277	0.0013702421264298432
36131	12.313253012048193	1.831445704819277	0.0013664359011421137
36132	12.361445783132531	1.831445704819277	0.001362629675854384
36133	12.409638554216869	1.831445704819277	0.001377814673334806
36134	12.457831325301205	1.831445704819277	0.0013955502572855927
36135	12.506024096385541	1.831445704819277	0.001413285841236379
36136	12.55421686746988	1.831445704819277	0.0014310214251871663
36137	12.602409638554217	1.831445704819277	0.0014487570091379536
36138	12.650602409638555	1.831445704819277	0.0014664925930887407
36139	12.698795180722893	1.831445704819277	0.0014842281770395278
36140	12.74698795180723	1.831445704819277	0.0015019637609903144
36141	12.795180722891565	1.831445704819277	0.0015196993449411009
36142	12.843373493975903	1.831445704819277	0.0015374349288918882
36143	12.891566265060241	1.831445704819277	0.0015551705128426753
36144	12.93975903614458	1.831445704819277	0.0015729060967934624
36145	12.987951807228917	1.831445704819277	0.0015906416807442499
36146	13.036144578313253	1.831445704819277	0.001608377264695036
36147	13.08433734939759	1.831445704819277	0.0016261128486458223
36148	13.132530120481928	1.831445704819277	0.0016438484325966096
36149	13.180722891566266	1.831445704819277	0.001661584016547397
36150	13.228915662650603	1.831445704819277	0.0016793196004981842
36151	13.277108433734941	1.831445704819277	0.0016970551844489713
36152	13.325301204819278	1.831445704819277	0.0017147907683997578
36153	13.373493975903614	1.831445704819277	0.0017325263523505442
36154	13.421686746987952	1.831445704819277	0.0017502619363013313
36155	13.46987951807229	1.831445704819277	0.0017679975202521186
36156	13.518072289156628	1.831445704819277	0.001785733104202906
36157	13.566265060240966	1.831445704819277	0.0018034686881536928
36158	13.614457831325302	1.831445704819277	0.0018212042721044795
36159	13.662650602409638	1.831445704819277	0.0018389398560552661
36160	13.710843373493976	1.831445704819277	0.0018566754400060532
36161	13.759036144578314	1.831445704819277	0.0018744110239568403
36162	13.807228915662652	1.831445704819277	0.0018921466079076278
36163	13.855421686746988	1.831445704819277	0.0019098821918584143
36164	13.903614457831326	1.831445704819277	0.0019276177758092011
36165	13.951807228915662	1.831445704819277	0.0019453533597599878
36166	14.0	1.831445704819277	0.001963088943710775
36167	14.048192771084338	1.831445704819277	0.0019472181244198103
36168	14.096385542168676	1.831445704819277	0.0019313473051288453
36169	14.144578313253012	1.831445704819277	0.001915476485837881
36170	14.19277108433735	1.831445704819277	0.0018996056665469161
36171	14.240963855421688	1.831445704819277	0.0018837348472559514
36172	14.289156626506024	1.831445704819277	0.0018678640279649868
36173	14.337349397590362	1.831445704819277	0.001851993208674022
36174	14.3855421686747	1.831445704819277	0.001836122389383057
36175	14.433734939759036	1.831445704819277	0.0018202515700920928
36176	14.481927710843374	1.831445704819277	0.0018043807508011278
36177	14.530120481927712	1.831445704819277	0.001788509931510163
36178	14.578313253012048	1.831445704819277	0.0017726391122191985
36179	14.626506024096386	1.831445704819277	0.0017567682929282335
36180	14.674698795180724	1.831445704819277	0.0017408974736372687
36181	14.72289156626506	1.831445704819277	0.001725026654346304
36182	14.771084337349398	1.831445704819277	0.0017091558350553393
36183	14.819277108433736	1.831445704819277	0.0016932850157643743
36184	14.867469879518072	1.831445704819277	0.0016774141964734101
36185	14.91566265060241	1.831445704819277	0.0016615433771824451
36186	14.963855421686748	1.831445704819277	0.0016456725578914803
36187	15.012048192771084	1.831445704819277	0.0016298017386005158
36188	15.060240963855422	1.831445704819277	0.0016139309193095512
36189	15.10843373493976	1.831445704819277	0.0015980601000185862
36190	15.156626506024097	1.831445704819277	0.0015821892807276216
36191	15.204819277108435	1.831445704819277	0.00158380092624537
36192	15.253012048192772	1.831445704819277	0.001594170366294482
36193	15.301204819277109	1.831445704819277	0.0016045398063435931
36194	15.349397590361447	1.831445704819277	0.0016149092463927054
36195	15.397590361445783	1.831445704819277	0.0016252786864418165
36196	15.44578313253012	1.831445704819277	0.0016356481264909286
36197	15.493975903614459	1.831445704819277	0.0016460175665400402
36198	15.542168674698795	1.831445704819277	0.0016563870065891516
36199	15.590361445783133	1.831445704819277	0.0016667564466382636
36200	15.63855421686747	1.831445704819277	0.0016771258866873754
36201	15.686746987951807	1.831445704819277	0.001687495326736487
36202	15.734939759036145	1.831445704819277	0.0016978647667855987
36203	15.783132530120483	1.831445704819277	0.0017082342068347107
36204	15.831325301204819	1.831445704819277	0.001718603646883822
36205	15.879518072289157	1.831445704819277	0.0017289730869329341
36206	15.927710843373495	1.831445704819277	0.0017393425269820457
36207	15.975903614457831	1.831445704819277	0.0017497119670311573
36208	16.02409638554217	1.831445704819277	0.001749693483034926
36209	16.072289156626507	1.831445704819277	0.0017392870749933515
36210	16.12048192771084	1.831445704819277	0.0017288806669517782
36211	16.16867469879518	1.831445704819277	0.0017184742589102038
36212	16.216867469879517	1.831445704819277	0.0017080678508686296
36213	16.265060240963855	1.831445704819277	0.001697661442827055
36214	16.313253012048193	1.831445704819277	0.0016872550347854806
36215	16.36144578313253	1.831445704819277	0.0016768486267439064
36216	16.40963855421687	1.831445704819277	0.001666442218702332
36217	16.457831325301207	1.831445704819277	0.0016560358106607576
36218	16.506024096385545	1.831445704819277	0.0016456294026191832
36219	16.55421686746988	1.831445704819277	0.0016352229945776097
36220	16.602409638554217	1.831445704819277	0.0016248165865360353
36221	16.650602409638555	1.831445704819277	0.0016144101784944607
36222	16.69879518072289	1.831445704819277	0.0016040037704528874
36223	16.746987951807228	1.831445704819277	0.001593597362411313
36224	16.795180722891565	1.831445704819277	0.0015831909543697386
36225	16.843373493975903	1.831445704819277	0.0015727845463281644
36226	16.89156626506024	1.831445704819277	0.0015623781382865898
36227	16.93975903614458	1.831445704819277	0.0015519717302450156
36228	16.987951807228917	1.831445704819277	0.0015415653222034414
36229	17.036144578313255	1.831445704819277	0.001531158914161867
36230	17.084337349397593	1.831445704819277	0.0015207525061202926
36231	17.132530120481928	1.831445704819277	0.001510346098078719
36232	17.180722891566266	1.831445704819277	0.0014999396900371447
36233	17.228915662650603	1.831445704819277	0.0014895332819955703
36234	17.277108433734938	1.831445704819277	0.0014791268739539967
36235	17.325301204819276	1.831445704819277	0.0014687204659124223
36236	17.373493975903614	1.831445704819277	0.001458314057870848
36237	17.42168674698795	1.831445704819277	0.0014479076498292735
36238	17.46987951807229	1.831445704819277	0.00147465171257671
36239	17.518072289156628	1.831445704819277	0.0015230595048474713
36240	17.566265060240966	1.831445704819277	0.0015714672971182326
36241	17.614457831325304	1.831445704819277	0.0016198750893889936
36242	17.66265060240964	1.831445704819277	0.0016682828816597549
36243	17.710843373493976	1.831445704819277	0.0017166906739305124
36244	17.759036144578314	1.831445704819277	0.0017650984662012734
36245	17.80722891566265	1.831445704819277	0.0018135062584720347
36246	17.855421686746986	1.831445704819277	0.0018619140507427925
36247	17.903614457831324	1.831445704819277	0.0019103218430135535
36248	17.951807228915662	1.831445704819277	0.0019587296352843145
36249	18.0	1.831445704819277	0.002007137427555076
